BA1 1TQ,10,375014,164540,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1TR,10,375045,164465,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1TS,10,375007,164415,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1UA,10,374970,164461,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1UB,10,374999,164393,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1UD,10,374994,164389,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1UE,10,374807,164543,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 1UF,10,374952,164501,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1UG,10,375007,164460,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1UH,10,374988,164542,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1UJ,10,375021,164494,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1UL,10,374964,164535,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1UN,10,374826,164701,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 1UP,10,374857,164581,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1UQ,10,374955,164588,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1US,10,374753,164634,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 1UT,10,374766,164615,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 1UX,10,374743,164654,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 1UZ,10,375350,164482,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1WF,10,375350,164482,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1WX,10,375350,164482,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1XA,10,374710,164590,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 1XB,10,374688,164642,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 1XD,10,374659,164608,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 1XE,10,374656,164758,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 1XH,10,374630,164734,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 1ZN,10,375350,164482,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 1ZT,10,375350,164482,E92000001,E19000002,E18000010,,E06000022,E05001935
BA1 2AA,10,374789,164776,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2AB,10,374824,164727,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2AD,10,374795,164766,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2AE,10,374823,164780,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2AF,10,374781,164753,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2AG,10,374714,164754,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2AH,10,374775,164832,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2AJ,10,374813,164796,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2AL,10,374704,164844,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2AN,10,374797,164842,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2AP,10,374732,164887,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2AQ,10,374740,164797,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2AR,10,374658,164903,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2AS,10,374658,164903,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2AT,10,374560,164946,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2AU,10,374516,164969,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2AW,10,374272,165013,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2AX,10,374432,164992,E92000001,E19000002,E18000010,,E06000022,E05001949
BA1 2AY,10,374640,164934,E92000001,E19000002,E18000010,,E06000022,E05001949
